"","stn","wban","year","moda","temp","Tobs","dewp","Dobs","slp","Sobs","stp","Pobs","visib","Vobs","wdsp","Wobs","mxspd","gust","max","xf","min","nf","prcp","pf","sndp","frshtt"
"900",32220,99999,2003,"1229",28.8,10,26.4,10,NA,0,NA,0,6.2,10,0.4,10,2.9,NA,32,"*",23,"*",0,"I",NA,"000000"
"901",32220,99999,2003,"1230",26.1,10,22.1,10,NA,0,NA,0,6.2,10,5.3,10,7,NA,30.2,"*",21.2,"*",0,"I",NA,"000000"
"902",32220,99999,2003,"1231",31.7,7,27.9,7,NA,0,NA,0,6.8,7,8.4,7,14,22,35.6,"*",23,"*",0,"I",NA,"000000"
"903",32200,99999,2007,"0110",42.4,24,39.9,24,1003.5,24,NA,0,23.2,24,8.7,24,23.9,NA,46.2,"*",39,"*",0.52,"G",NA,"000000"
"904",32200,99999,2007,"0111",46.9,24,41.9,24,995.3,22,NA,0,12.2,22,24.3,24,35,NA,50.4,"",38.1,"",0.3,"G",NA,"000000"
"905",32200,99999,2007,"0112",50.5,23,43.5,23,1007.6,23,NA,0,10.1,23,22.2,23,28,NA,54.9,"",43.7,"",0.06,"G",NA,"000000"
"906",32200,99999,2007,"0113",48,24,45.9,24,1005.7,23,NA,0,18,24,18.2,24,29.9,NA,52.7,"",40.3,"*",0.07,"G",NA,"000000"
"907",32200,99999,2007,"0114",45.4,24,44.8,24,1018.2,24,NA,0,17.1,24,19.1,24,23.9,NA,48.2,"",39.6,"",0.2,"G",NA,"000000"
"908",32200,99999,2007,"0115",49.3,24,45,24,1010.6,24,NA,0,18.8,24,21.5,24,27,NA,51.4,"",45,"*",0.02,"G",NA,"000000"
"909",32200,99999,2007,"0116",38.9,24,33.4,24,1010.7,24,NA,0,16.9,24,3.5,24,8,NA,44.4,"",32.5,"*",0.06,"G",NA,"000000"
"910",32200,99999,2007,"0117",43.1,24,35.6,24,994.8,24,NA,0,18.5,24,15,24,30.9,NA,47.7,"",36.9,"",0.17,"G",NA,"000000"
"911",32200,99999,2007,"0118",42.4,24,39.1,24,982.3,24,NA,0,15.5,24,13.4,24,28,NA,48.4,"",35.1,"",0.42,"G",NA,"000000"
"912",32200,99999,2007,"0119",47.6,24,47.4,22,1002.1,24,NA,0,10.6,24,16.4,24,28,NA,55,"*",41.5,"",0.09,"G",NA,"000000"
"913",32200,99999,2007,"0120",45,24,44.7,24,997.3,24,NA,0,17.4,24,22.4,24,31.9,NA,53.6,"*",39.9,"*",0.23,"G",NA,"000000"
"914",32200,99999,2007,"0121",38.7,24,38.5,24,1004.3,24,NA,0,22,24,7.1,24,15,NA,43.2,"",35.6,"*",0.12,"G",NA,"000000"
"915",32200,99999,2007,"0122",36.2,24,32.6,24,1024.9,24,NA,0,25.6,24,5.4,24,12,NA,40.8,"",29.8,"*",0.09,"G",NA,"000000"
"916",32200,99999,2007,"0123",32.9,22,28,22,1024.5,21,NA,0,26,22,3.7,22,8,NA,37.2,"*",27,"",0,"G",NA,"000000"
"917",32200,99999,2007,"0124",36.3,23,31.9,23,1018.9,22,NA,0,21.1,23,5.1,23,9.9,NA,40.3,"",33.4,"*",0.04,"E",NA,"000000"
"918",32200,99999,2007,"0125",34.7,24,31.4,24,1028.3,24,NA,0,16.1,24,4.5,24,11.1,NA,39.9,"",28.6,"",0,"F",NA,"000000"
"919",32200,99999,2007,"0126",42.8,23,38.9,23,1024,23,NA,0,24.7,23,6.2,23,8.9,NA,49.6,"",39,"*",0,"E",NA,"000000"
"920",32200,99999,2007,"0127",42.7,24,38.8,24,1030.2,24,NA,0,30.2,24,9.9,24,21,NA,47.7,"",37.4,"",0,"G",NA,"000000"
"921",32200,99999,2007,"0128",47.1,24,42.7,24,1024.9,24,NA,0,18.8,24,15.1,24,21,NA,50,"",43,"",0.01,"G",NA,"000000"
"922",32200,99999,2007,"0129",46.6,24,41.1,24,1027.1,24,NA,0,26.8,24,6.9,24,11.1,NA,51.1,"",42.8,"*",0,"G",NA,"000000"
"923",32200,99999,2007,"0130",43.7,24,37.3,24,1023.7,24,NA,0,28.3,24,10.5,24,15.9,NA,46.6,"*",41.9,"*",0,"G",NA,"000000"
"924",32200,99999,2007,"0131",49.3,24,45.7,24,1018.6,24,NA,0,15,24,15,24,22,NA,52,"",43.9,"",0,"G",NA,"000000"
"925",32200,99999,2007,"0201",48.8,24,46.3,24,1027.4,24,NA,0,8.2,24,7.6,24,9.9,NA,49.8,"",47.7,"*",0.02,"G",NA,"000000"
"926",32200,99999,2007,"0202",45.4,23,38.8,23,1033.2,23,NA,0,17.3,23,6.1,23,12,NA,50.9,"",37.2,"*",0,"G",NA,"000000"
"927",32200,99999,2007,"0203",36,24,34.8,24,1040,24,NA,0,3.5,24,0.2,24,4.1,NA,40.8,"*",29.7,"",0,"G",NA,"000000"
"928",32200,99999,2007,"0204",38.1,23,35.8,23,1032.4,23,NA,0,4.5,23,1.4,23,5.1,NA,43.5,"",33.8,"*",0,"E",NA,"000000"
"929",32200,99999,2007,"0205",33.9,23,32.5,23,1020.9,22,NA,0,2.9,23,0.2,23,2.9,NA,40.1,"",28,"*",0.01,"G",NA,"000000"
"930",32200,99999,2007,"0206",27.7,23,25.8,13,1008.8,23,NA,0,9.4,23,0.3,23,2.9,NA,37.2,"",21,"*",0,"G",NA,"000000"
"931",32200,99999,2007,"0207",29.1,24,25,24,1001.9,24,NA,0,10.3,24,0.7,24,5.1,NA,40.6,"",21.6,"*",0.01,"G",NA,"000000"
"932",32200,99999,2007,"0208",32.9,23,30.1,23,992.7,23,NA,0,8.8,23,5.3,23,8.9,NA,36.5,"",28.4,"*",0,"G",NA,"000000"
"933",32200,99999,2007,"0209",33.2,23,29.5,22,1003.6,23,NA,0,7.5,23,5.3,23,8.9,NA,38.1,"",27.1,"",0.02,"G",NA,"000000"
"934",32200,99999,2007,"0210",38.3,24,33.4,24,998.2,24,NA,0,17.3,24,11.9,24,15.9,NA,41.2,"*",35.1,"",0.01,"G",NA,"000000"
"935",32200,99999,2007,"0211",42.2,23,38.7,23,985.8,23,NA,0,14,23,6.8,23,13,NA,46.6,"*",39,"*",0,"G",NA,"000000"
"936",32200,99999,2007,"0212",44,24,40.3,24,983.8,24,NA,0,22.5,24,5.8,24,9.9,NA,46.8,"",41.4,"*",0.1,"G",NA,"000000"
"937",32200,99999,2007,"0213",44.3,24,38.5,24,999.4,24,NA,0,14.3,24,10.1,24,18.1,NA,47.7,"",41.4,"",0,"G",NA,"000000"
"938",32200,99999,2007,"0214",42.7,24,37.2,24,1001.7,24,NA,0,12.3,24,5.8,24,12,NA,49.5,"",39,"*",0.09,"G",NA,"000000"
"939",32200,99999,2007,"0215",47.4,24,37.3,24,1006.2,24,NA,0,18.4,24,11.9,24,22,NA,52.7,"",38.8,"",0,"G",NA,"000000"
"940",32200,99999,2007,"0216",46.7,24,39.8,24,1007.3,24,NA,0,19.5,24,6,24,11.1,NA,49.3,"",42.8,"*",0.06,"G",NA,"000000"
"941",32200,99999,2007,"0217",42.7,24,39.6,24,1013.8,24,NA,0,8.2,24,1.5,23,6,NA,51.4,"",36.9,"*",0,"G",NA,"000000"
"942",32200,99999,2007,"0218",41.6,16,34.2,16,1017.4,16,NA,0,15.2,16,3.4,16,7,NA,48.6,"",29.5,"*",0.02,"E",NA,"000000"
"943",32200,99999,2007,"0219",45.1,23,39.8,23,1006.1,23,NA,0,6,23,7.2,23,9.9,NA,48,"",40.8,"",0.04,"F",NA,"000000"
"944",32200,99999,2007,"0220",47.6,24,42.2,24,1002.9,24,NA,0,14.3,24,5.4,24,11.1,NA,51.8,"",43,"*",0.23,"G",NA,"000000"
"945",32200,99999,2007,"0221",43.3,23,40.1,23,1002.6,23,NA,0,9.2,23,3.1,23,13,NA,48.7,"",40.5,"*",0.09,"G",NA,"000000"
"946",32200,99999,2007,"0222",48,23,44.2,23,996,23,NA,0,12.6,23,6.4,23,12,NA,51.4,"",41.7,"",0.24,"G",NA,"000000"
"947",32200,99999,2007,"0223",48.9,24,43.1,24,992.9,24,NA,0,11.3,24,6.9,24,9.9,NA,52.5,"",46.6,"",0.13,"G",NA,"000000"
"948",32200,99999,2007,"0224",47.3,24,43.5,24,989.9,23,NA,0,13.9,24,2.5,24,7,NA,50.7,"",43.5,"*",0.06,"G",NA,"000000"
"949",32200,99999,2007,"0225",45.4,22,42.7,22,995.2,22,NA,0,12.9,22,3.3,22,7,NA,49.6,"",41.9,"*",0,"G",NA,"000000"
"950",32200,99999,2007,"0226",42.5,24,33.7,24,1012.1,24,NA,0,31.2,24,6.5,24,12,NA,49.8,"",36.3,"*",0.05,"G",NA,"000000"
"951",32200,99999,2007,"0227",45,23,40.1,23,997.7,23,NA,0,11.7,23,13.8,23,26,NA,52.5,"",36.3,"",0.06,"G",NA,"000000"
"952",32200,99999,2007,"0228",47.8,16,39.9,16,979.2,16,NA,0,13,16,23.5,16,28.9,NA,49.5,"*",46.2,"*",0,"G",NA,"000000"
"953",32200,99999,2007,"0307",45.7,9,41,9,1005.7,9,NA,0,14.8,9,8.1,9,9.9,NA,51.8,"",42.8,"*",0,"E",NA,"000000"
"954",32200,99999,2007,"0308",45,22,39.1,22,1015.9,22,NA,0,20.1,22,9.9,22,22,NA,50.4,"",38.5,"*",0,"G",NA,"000000"
"955",32200,99999,2007,"0309",44.7,23,36.5,23,1021.5,23,NA,0,16.6,23,14.8,23,22,NA,48.4,"",41.5,"",0.02,"G",NA,"000000"
"956",32200,99999,2007,"0310",49.1,24,42.2,24,1027.8,24,NA,0,12.6,24,16.7,24,21,NA,52.3,"",43.3,"",0.01,"G",NA,"000000"
"957",32200,99999,2007,"0311",50.4,22,42.4,22,1020.9,22,NA,0,14.1,22,12.9,22,20,NA,53.1,"",45.5,"*",0,"G",NA,"000000"
"958",32200,99999,2007,"0312",48.3,24,40.4,24,1018.5,24,NA,0,20,24,12.8,24,18.1,NA,53.4,"*",44.4,"*",0.05,"G",NA,"000000"
"959",32200,99999,2007,"0313",46,23,40.3,23,1026.7,23,NA,0,16.3,23,11.3,23,15,NA,51.3,"",42.6,"",0.02,"G",NA,"000000"
"960",32200,99999,2007,"0314",47.4,24,40.6,24,1031.8,24,NA,0,13.3,24,8.6,24,16.9,NA,53.2,"",39.6,"",0,"G",NA,"000000"
"961",32200,99999,2007,"0315",46.7,24,40.2,24,1024.6,24,NA,0,14.6,24,11.3,24,19,NA,51.1,"",38.1,"*",0,"G",NA,"000000"
"962",32200,99999,2007,"0316",44,22,38.6,22,1021,21,NA,0,16.1,22,15.2,22,23.9,NA,48,"*",36.9,"",0.01,"G",NA,"000000"
"963",32200,99999,2007,"0317",48.4,21,44.8,21,1012.7,21,NA,0,10.1,21,20.8,21,34,NA,51.1,"*",46.4,"*",0,"G",NA,"000000"
"964",32200,99999,2007,"0318",38.2,20,33,20,994.3,20,NA,0,20.4,20,17.8,20,28,NA,44.2,"*",34.5,"*",0.04,"A",NA,"000000"
"965",32200,99999,2007,"0319",39.1,20,28.2,20,1001.5,20,NA,0,32.8,20,10.9,20,22.9,NA,45.1,"",33.8,"*",0,"E",NA,"000000"
"966",32200,99999,2007,"0320",36.1,24,20,24,1019.7,22,NA,0,30.7,24,10.5,24,16.9,NA,42.6,"",30.2,"*",0,"G",NA,"000000"
"967",32200,99999,2007,"0321",35.1,24,25.4,24,1021,24,NA,0,27.9,24,4.6,23,11.1,NA,41.9,"",26.1,"",0,"G",NA,"000000"
"968",32200,99999,2007,"0322",43.5,23,38.4,23,1019.8,23,NA,0,15.8,23,4.6,23,12,NA,50.5,"",36.9,"",0.16,"G",NA,"000000"
"969",32200,99999,2007,"0323",43.9,24,36.2,24,1022.9,24,NA,0,18.8,24,6.3,24,12,NA,51.8,"",37.4,"",0,"G",NA,"000000"
"970",32200,99999,2007,"0324",41.6,23,36.5,19,1025.6,23,NA,0,8.7,23,5.4,23,11.1,NA,52.3,"",30.2,"",0,"G",NA,"000000"
"971",32200,99999,2007,"0325",47.1,23,39.5,23,1025.5,23,NA,0,6.7,23,8.9,23,13,NA,54.5,"",42.1,"*",0,"E",NA,"000000"
"972",32200,99999,2007,"0326",47.3,24,40.9,24,1023.8,24,NA,0,4.2,24,8.2,24,12,NA,58.3,"",38.5,"",0,"G",NA,"000000"
"973",32200,99999,2007,"0327",48,24,41.5,24,1018.7,24,NA,0,2.5,24,8.1,24,11.1,NA,59,"",40.5,"",0,"G",NA,"000000"
"974",32200,99999,2007,"0328",45.8,24,42.3,24,1015.9,24,NA,0,1.9,24,4.5,24,8,NA,53.8,"",38.7,"",0,"G",NA,"000000"
"975",32200,99999,2007,"0329",43.4,24,39.9,24,1013.1,24,NA,0,7.6,24,6,24,11.1,NA,46.2,"*",39.6,"*",0.17,"G",NA,"000000"
"976",32200,99999,2007,"0330",47.8,24,40.9,24,1018.9,24,NA,0,3.2,24,7.7,24,9.9,NA,54.1,"",44.4,"",0.2,"G",NA,"000000"
"977",32200,99999,2007,"0331",47.2,23,37.4,23,1031.6,23,NA,0,14.8,23,8.2,23,11.1,NA,55.4,"",40.8,"*",0,"G",NA,"000000"
"978",32200,99999,2007,"0401",44.9,21,35,21,1036.9,21,NA,0,21.3,21,6.8,21,13,NA,55.4,"",39.6,"*",0,"E",NA,"000000"
"979",32200,99999,2007,"0402",45.4,24,33.9,24,1034.9,23,NA,0,13.1,24,4.4,24,8.9,NA,59.7,"",33.4,"",0,"G",NA,"000000"
"980",32200,99999,2007,"0403",44.3,23,34.8,23,1031.6,23,NA,0,22.7,23,6.1,23,11.1,NA,49.1,"",38.3,"*",0,"G",NA,"000000"
"981",32200,99999,2007,"0404",44.5,24,37.9,23,1027.2,24,NA,0,14.6,24,3.4,24,11.1,NA,57.6,"",31.5,"",0.01,"G",NA,"000000"
"982",32200,99999,2007,"0405",47.2,23,41.3,23,1023.8,23,NA,0,12.7,23,5,23,13,NA,59.4,"",34.3,"",0.01,"G",NA,"000000"
"983",32200,99999,2007,"0406",46.5,24,39,24,1025.7,24,NA,0,16,24,4.2,24,7,NA,54.3,"",37.4,"",0,"G",NA,"000000"
"984",32200,99999,2007,"0407",45.5,24,37.3,24,1028,24,NA,0,12.3,24,3.3,24,8.9,NA,58.3,"",32.9,"",0,"G",NA,"000000"
"985",32200,99999,2007,"0408",49.7,24,40.8,24,1022.5,24,NA,0,14.4,24,10.4,24,19,NA,56.5,"",45,"",0,"G",NA,"000000"
"986",32200,99999,2007,"0409",51.8,24,46.2,24,1017.4,24,NA,0,17.1,24,12.8,24,16.9,NA,59,"",47.1,"",0,"G",NA,"000000"
"987",32200,99999,2007,"0410",51.8,24,47.6,24,1019.9,24,NA,0,12.4,24,12.8,24,18.1,NA,55.2,"",50,"",0,"G",NA,"000000"
"988",32200,99999,2007,"0411",52.1,23,46.7,23,1023.9,23,NA,0,22.4,23,5.4,23,9.9,NA,58.8,"",46.6,"",0.02,"G",NA,"000000"
"989",32200,99999,2007,"0412",51.2,23,43.8,23,1023.6,23,NA,0,14.6,23,0.9,23,5.1,NA,62.6,"",38.1,"",0,"G",NA,"000000"
"990",32200,99999,2007,"0413",52.1,24,48.5,23,1022.4,24,NA,0,4.8,24,3.6,24,8.9,NA,64.2,"",41,"",0,"G",NA,"000000"
"991",32200,99999,2007,"0414",56.9,24,55.8,23,1023.9,24,NA,0,3.9,24,3.5,24,8,NA,73.4,"",42.8,"",0,"G",NA,"000000"
"992",32200,99999,2007,"0415",55.9,24,NA,0,1023.6,24,NA,0,3.2,24,3.8,24,11.1,NA,67.3,"",45.5,"",0,"G",NA,"000000"
"993",32200,99999,2004,"0110",48.7,24,42.5,24,1000.8,24,NA,0,28.8,24,11.9,24,20,NA,52.7,"",41,"",0,"F",NA,"000000"
"994",32200,99999,2004,"0111",44.7,24,38.1,24,989.2,24,NA,0,32.1,24,18.4,24,38.9,NA,51.3,"*",41.2,"*",0.18,"F",NA,"000000"
"995",32200,99999,2004,"0112",43.3,24,38.1,24,988.4,24,NA,0,34.2,24,13.1,24,18.1,NA,45.3,"",40.5,"",0.04,"E",NA,"000000"
"996",32200,99999,2004,"0113",41.3,22,37.5,22,979.1,22,NA,0,30.8,22,10.9,22,23.9,NA,43.9,"*",39,"*",0.31,"E",NA,"000000"
"997",32200,99999,2004,"0114",39.5,21,35.6,21,992.3,20,NA,0,26.9,21,9.8,21,16.9,NA,41.4,"*",36.3,"*",0.02,"E",NA,"000000"
"998",32200,99999,2004,"0115",39,22,36,22,992.8,22,NA,0,13.2,22,8.3,22,14,NA,42.4,"",35.1,"*",0.28,"F",NA,"000000"
"999",32200,99999,2004,"0116",37.5,24,34.7,24,988.5,24,NA,0,19.2,22,4.9,24,11.1,NA,43.3,"",30.4,"*",0.24,"F",NA,"000000"
"1000",32200,99999,2004,"0117",32.4,24,32.1,17,1007.6,24,NA,0,8.5,24,1.3,24,6,NA,40.6,"",27,"",0.02,"E",NA,"000000"
"1001",32200,99999,2004,"0118",36.5,24,36.1,20,1022.3,24,NA,0,10,24,9.2,24,31.1,NA,45.7,"*",25.2,"",0.03,"E",NA,"000000"
"1002",32200,99999,2004,"0119",48.4,24,46.4,24,1012.2,24,NA,0,20.7,24,14.9,24,20,NA,52,"",43.3,"",0,"F",NA,"000000"
"1003",32200,99999,2004,"0120",48.7,24,47.5,24,1014,24,NA,0,23.2,24,5.7,24,9.9,NA,50,"",48,"",0.16,"F",NA,"000000"
"1004",32200,99999,2004,"0121",45.6,24,42.6,24,1017.7,24,NA,0,26.4,23,4.6,24,8.9,NA,46.9,"",44.1,"",0,"D",NA,"000000"
"1005",32200,99999,2004,"0122",46.4,18,44,18,1009.4,18,NA,0,9.8,18,4.4,18,9.9,NA,48.7,"*",44.1,"*",0.08,"C",NA,"000000"
"1006",32200,99999,2004,"0123",45.7,24,44.1,23,1008.2,24,NA,0,8.6,23,2.4,24,13,NA,50.4,"",41.2,"*",0.03,"E",NA,"000000"
"1007",32200,99999,2004,"0124",41.3,24,37.9,24,1011.7,24,NA,0,14.5,24,8.8,24,14,NA,44.8,"",38.8,"*",0.2,"F",NA,"000000"
"1008",32200,99999,2004,"0125",38.3,23,36.1,23,1011.3,23,NA,0,10.8,23,2.3,23,8,NA,44.2,"",34.9,"*",0.04,"E",NA,"000000"
"1009",32200,99999,2004,"0126",34.3,24,32.2,22,1010.5,23,NA,0,15.1,24,1.6,24,7,NA,40.6,"",28,"",0,"E",NA,"000000"
"1010",32200,99999,2004,"0127",32.7,24,27.5,24,1010,24,NA,0,26.3,22,4.3,24,9.9,NA,36.5,"*",28,"*",0,"D",NA,"000000"
"1011",32200,99999,2004,"0128",30.5,23,25.4,23,1005,23,NA,0,31.3,23,8.3,23,15.9,NA,38.5,"",26.8,"*",0.02,"E",NA,"000000"
"1012",32200,99999,2004,"0129",35.3,23,32,23,1006.9,23,NA,0,23.2,22,9.7,23,15,NA,40.8,"",26.4,"",0.02,"E",NA,"000000"
"1013",32200,99999,2004,"0130",43.1,24,40.6,24,997,24,NA,0,9.9,23,11.4,24,21,NA,47.3,"*",38.1,"",0.19,"F",NA,"000000"
"1014",32200,99999,2004,"0131",40.1,20,38.8,20,985.6,20,NA,0,8.5,20,5.6,20,13,NA,42.4,"",37.2,"*",1.93,"F",NA,"000000"
"1015",32200,99999,2004,"0201",44.4,24,41,24,998.9,24,NA,0,11.3,23,10.5,24,26,NA,50,"*",36.5,"",0.59,"F",NA,"000000"
"1016",32200,99999,2004,"0202",50,23,46,23,1005,23,NA,0,10.9,22,15.9,23,23.9,40,54.3,"*",44.4,"",0.32,"F",NA,"000000"
"1017",32200,99999,2004,"0203",54.5,24,51.1,24,1004.7,23,NA,0,11.7,24,20.8,24,50.5,NA,57.4,"",51.3,"*",0.79,"F",NA,"000000"
"1018",32200,99999,2004,"0204",51.5,24,48.7,24,1009.6,24,NA,0,10.2,24,11.2,24,21,35.9,54.3,"",48.6,"*",0.37,"F",NA,"000000"
"1019",32200,99999,2004,"0205",52,23,46.5,23,1011.6,23,NA,0,9.2,23,16.7,23,22.9,NA,53.8,"",49.8,"*",0.16,"E",NA,"000000"
"1020",32200,99999,2004,"0206",46.8,24,39.6,24,1005,24,NA,0,15.1,24,15.9,24,21,NA,49.3,"*",44.2,"*",0.12,"E",NA,"000000"
"1021",32200,99999,2004,"0207",39.9,23,35.8,23,1004.3,23,NA,0,24,23,15.1,23,23.9,NA,44.2,"*",34,"*",0.28,"E",NA,"000000"
"1022",32200,99999,2004,"0208",37.2,23,29.6,23,1019.7,23,NA,0,32.3,23,12.2,23,19,38.1,41.9,"",30,"*",0.16,"E",NA,"000000"
"1023",32200,99999,2004,"0209",33.2,24,29.7,24,1033.4,24,NA,0,16.4,23,1.4,22,5.1,NA,38.3,"*",27.1,"",0,"D",NA,"000000"
"1024",32200,99999,2004,"0210",46.2,22,44,22,1025.6,22,NA,0,10.7,14,13.6,21,19,NA,48.7,"*",37.2,"",0.04,"E",NA,"000000"
"1025",32200,99999,2004,"0211",46.5,24,43.8,24,1030.1,24,NA,0,NA,0,2.6,24,12,NA,54.3,"",37.8,"*",0,"D",NA,"000000"
"1026",32200,99999,2004,"0212",43.1,24,41,24,1032.2,24,NA,0,NA,0,1.8,24,8,NA,49.8,"",36.7,"",0,"D",NA,"000000"
"1027",32200,99999,2004,"0213",46.1,23,44.1,23,1031.3,23,NA,0,NA,0,3.3,23,8.9,NA,48.6,"",40.6,"*",0.04,"E",NA,"000000"
"1028",32200,99999,2004,"0214",40.6,7,39.9,7,1031.3,7,NA,0,NA,0,0,7,NA,NA,40.8,"*",39.9,"",0.02,"E",NA,"000000"
"1029",32200,99999,2004,"0216",43.3,9,42.5,9,1028.9,9,NA,0,2,8,0.1,9,1,NA,46,"",42.1,"*",0.08,"E",NA,"000000"
"1030",32200,99999,2004,"0217",41,23,36.4,23,1033.8,23,NA,0,16.8,23,2.1,23,8,NA,47.5,"",33.1,"*",0.24,"E",NA,"000000"
"1031",32200,99999,2004,"0218",34.9,24,32.6,21,1035.1,24,NA,0,11.4,24,0.2,24,2.9,NA,46.8,"",27.1,"*",0,"E",NA,"000000"
"1032",32200,99999,2004,"0219",38.9,24,35.9,24,1033.5,24,NA,0,17.3,24,2.1,24,6,NA,45.9,"",32,"",0,"D",NA,"000000"
"1033",32200,99999,2004,"0220",38.3,24,33.6,24,1028.7,23,NA,0,19.8,24,4.9,24,12,NA,45.9,"",33.8,"*",0,"E",NA,"000000"
"1034",32200,99999,2004,"0221",34.6,21,29.6,21,1021.6,21,NA,0,17.6,21,3,21,9.9,NA,43.5,"",30.6,"",0,"C",NA,"000000"
"1035",32200,99999,2004,"0222",33.2,22,27.4,19,1023.4,22,NA,0,25.3,21,6.3,22,15.9,NA,39.4,"",27.9,"",0,"D",NA,"000000"
"1036",32200,99999,2004,"0223",35.7,24,30.5,22,1024.9,24,NA,0,31.7,23,5.9,24,12,NA,44.1,"",28.2,"",0,"D",NA,"000000"
"1037",32200,99999,2004,"0224",38.9,24,35.4,24,1014.2,24,NA,0,17.8,24,6.7,24,15.9,NA,42.4,"",28.8,"*",0.07,"F",NA,"000000"
"1038",32200,99999,2004,"0225",30.5,22,27.4,16,1012.2,22,NA,0,34,21,6.7,22,14,NA,38.8,"",26.6,"*",0,"E",NA,"000000"
"1039",32200,99999,2004,"0226",31.9,24,31.1,14,1005,24,NA,0,35,24,6.7,24,12,NA,38.7,"",25.2,"",0,"D",NA,"000000"
"1040",32200,99999,2004,"0227",33.3,24,29.6,17,1004.2,24,NA,0,31.6,24,7.3,24,13,NA,38.8,"",27.7,"*",0,"D",NA,"000000"
"1041",32200,99999,2004,"0228",33.1,23,27.2,21,1011.8,23,NA,0,31.5,23,4,22,11.1,NA,41,"",25.7,"",0,"D",NA,"000000"
"1042",32200,99999,2004,"0229",32.9,23,29,18,1026,23,NA,0,21.4,22,1.7,23,6,NA,44.4,"",23.7,"*",0,"D",NA,"000000"
"1043",32200,99999,2004,"0301",33.2,24,32.2,16,1035.3,24,NA,0,9.2,24,2.9,24,9.9,NA,45.3,"",22.6,"",0,"D",NA,"000000"
"1044",32200,99999,2004,"0302",35.2,23,NA,0,1031.8,23,NA,0,4.9,23,4.6,23,14,NA,45,"",25,"*",0,"E",NA,"000000"
"1045",32200,99999,2004,"0303",40.5,24,38.9,24,1021.2,24,NA,0,4.2,24,8.6,24,13,NA,42.8,"*",37.9,"",0.08,"E",NA,"000000"
"1046",32200,99999,2004,"0304",43.9,24,42.9,24,1018.1,24,NA,0,5.8,24,1.8,24,7,NA,51.4,"",41.2,"",0.2,"F",NA,"000000"
"1047",32200,99999,2004,"0305",42.7,24,41.6,17,1019.8,24,NA,0,8.9,22,1.2,24,7,NA,50.9,"",39,"",0.32,"F",NA,"000000"
"1048",32200,99999,2004,"0306",40,23,NA,0,1021.7,23,NA,0,17.2,22,2.5,23,8,NA,49.5,"",33.8,"*",0.06,"F",NA,"000000"
"1049",32200,99999,2004,"0307",39.5,24,38.9,19,1027.6,24,NA,0,28.5,23,4.9,24,9.9,NA,48,"",33.6,"",0,"E",NA,"000000"
"1050",32200,99999,2004,"0308",39,23,NA,0,1037.3,23,NA,0,13.6,23,1.6,23,7,NA,49.8,"",30.6,"",0,"D",NA,"000000"
"1051",32200,99999,2004,"0309",36.6,22,36,14,1037.8,22,NA,0,14.7,22,4.2,22,8,NA,43.7,"",30,"",0,"D",NA,"000000"
"1052",32200,99999,2004,"0310",36.6,24,35.3,21,1032.5,24,NA,0,16,22,4.8,24,9.9,NA,41.2,"",33.4,"",0,"E",NA,"000000"
"1053",32200,99999,2004,"0311",38,24,32.1,24,1016.8,23,NA,0,6.5,24,9.5,24,15.5,NA,47.8,"",34.7,"",0,"C",NA,"000000"
"1054",32200,99999,2004,"0312",38.1,23,27.9,23,1005.9,23,NA,0,3.6,23,9,23,13,NA,40.8,"",35.2,"",0,"D",NA,"000000"
"1055",32200,99999,2004,"0313",39.7,21,35.4,21,1004.5,21,NA,0,7.9,21,4,21,8,NA,46,"*",34.7,"",0,"C",NA,"000000"
"1056",32200,99999,2004,"0314",46.4,24,40.4,24,1001.6,24,NA,0,16.3,24,13.8,24,25.1,NA,52.9,"",40.8,"",0.33,"F",NA,"000000"
"1057",32200,99999,2004,"0315",50.2,24,44.8,24,1011.9,23,NA,0,16.7,24,17.7,24,22.9,35,54.5,"",45.5,"",0.12,"E",NA,"000000"
"1058",32200,99999,2004,"0316",53.2,23,46.9,23,1015.3,23,NA,0,23.2,23,19.3,23,25.1,36.9,56.5,"",50.2,"*",0,"E",NA,"000000"
"1059",32200,99999,2004,"0317",49.1,24,41.5,24,1019.7,24,NA,0,14.9,23,14.6,24,20,NA,53.4,"",45.7,"*",0.03,"E",NA,"000000"
"1060",32200,99999,2004,"0318",45.4,24,39,24,1012.7,24,NA,0,15.9,23,11.6,24,22,NA,52.3,"",42.3,"*",0.08,"E",NA,"000000"
"1061",32200,99999,2004,"0319",43.4,24,36.7,24,999,24,NA,0,21.4,24,14.9,24,20,35,49.1,"",39,"*",0.2,"F",NA,"000000"
"1062",32200,99999,2004,"0320",46.8,24,41.2,24,989.9,24,NA,0,14.6,24,19.1,24,33,51.1,54,"",39.9,"",0.32,"F",NA,"000000"
"1063",32200,99999,2004,"0321",42.8,22,37.8,22,995.3,22,NA,0,26.3,20,12.1,22,18.1,NA,48.7,"",39.4,"*",0.35,"F",NA,"000000"
"1064",32200,99999,2004,"0322",42.6,24,36,24,1008,24,NA,0,29.8,23,8.7,24,14,NA,50.2,"",38.1,"*",0,"E",NA,"000000"
"1065",32200,99999,2004,"0323",39.7,23,33.2,23,1019.8,23,NA,0,30.3,23,3.9,23,9.9,NA,48.9,"",32.5,"",0.02,"E",NA,"000000"
